DDB_ID,Mention_ID,Grain_Index,Candidate_Rank,Is_Primary,Block_Tag,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Grain_Form,Qty_Value,Qty_Unit,Price_Value,Price_Cur,Score,Dist_GP,Dist_GQ,Span_Toks,Lines_Crossed,Priceword_Near,Ambiguous,AltScore,Alt_Qty,Alt_Price,Context_Window,Grain_Canon,Unit_Canon,Cur_Canon,Place_Canon,QtyNum,PriceNum,UnitPrice_raw,Year,YearBin,Context_Clean,Context_OneLine,Tier,Price_DrachmaEq,Qty_Liters,Price_per_Liter_DrachmaEq,Price_per_Artaba_DrachmaEq,log_Price_per_Liter
p.grenf;1;33,1,1,1,yes,ab,keiner,Thebais,nach 1. Nov. 103 v.Chr.,,-0103-11-01,,σιτο,,,2800.0,δραχμων,10.75,77,-1,77,0,no,no,,,,"τῆς ὑπαρχούσης αὐτοῖς
πατρικῆς γῆς ἠπ είρου σιτο φόρου ἐν τῇ κάτω τοπαρχίᾳ τοῦ
Λατοπο λίτου ἀναγρα φομένης εἰς τὴν ἄνω τοπαρχίαν Παθυ ρίτου
λεγομένης Τμουναρῆι ἀρού ρην 1 1/4 . γείτο νες νότου γῆ
Ψεναμού νιος Καλλίου, βορρᾶ Πετεύριος, ἀπηλ ιώτου ἱερὰ γῆ τόπος ψιλὸς
Ἀρσέμθεως, λι βὸς ὅρος, ἢ οἳ ἂν ὦσι γείτο νες πάντοθεν,
ὧν εἰσιν Παχνοῦ βις καὶ Παύ σ εως καὶ Ὀμβρα α ρ α
ἐπρία το Παῆσις Πετεύρ ι ος χα λκοῦ δραχμῶν 2800 . βεβαιωταὶ
Παχνοῦ βις καὶ οἱ",grain (sitos),,drachma,Thebaid,,2800.0,,-103.0,-125.0,"τῆς ὑπαρχούσης αὐτοῖς
πατρικῆς γῆς ἠπ είρου σιτο φόρου ἐν τῇ κάτω τοπαρχίᾳ τοῦ
Λατοπο λίτου ἀναγρα φομένης εἰς τὴν ἄνω τοπαρχίαν Παθυ ρίτου
λεγομένης Τμουναρῆι ἀρού ρην 1 1/4 . γείτο νες νότου γῆ
Ψεναμού νιος Καλλίου, βορρᾶ Πετεύριος, ἀπηλ ιώτου ἱερὰ γῆ τόπος ψιλὸς
Ἀρσέμθεως, λι βὸς ὅρος, ἢ οἳ ἂν ὦσι γείτο νες πάντοθεν,
ὧν εἰσιν Παχνοῦ βις καὶ Παύ σ εως καὶ Ὀμβρα α ρ α
ἐπρία το Παῆσις Πετεύρ ι ος χα λκοῦ δραχμῶν 2800 . βεβαιωταὶ
Παχνοῦ βις καὶ οἱ","τῆς ὑπαρχούσης αὐτοῖς πατρικῆς γῆς ἠπ είρου σιτο φόρου ἐν τῇ κάτω τοπαρχίᾳ τοῦ Λατοπο λίτου ἀναγρα φομένης εἰς τὴν ἄνω τοπαρχίαν Παθυ ρίτου λεγομένης Τμουναρῆι ἀρού ρην 1 1/4 . γείτο νες νότου γῆ Ψεναμού νιος Καλλίου, βορρᾶ Πετεύριος, ἀπηλ ιώτου ἱερὰ γῆ τόπος ψιλὸς Ἀρσέμθεως, λι βὸς ὅρος, ἢ οἳ ἂν ὦσι γείτο νες πάντοθεν, ὧν εἰσιν Παχνοῦ βις καὶ Παύ σ εως καὶ Ὀμβρα α ρ α ἐπρία το Παῆσις Πετεύρ ι ος χα λκοῦ δραχμῶν 2800 . βεβαιωταὶ Παχνοῦ βις καὶ οἱ",C,2800.0,,,,
p.grenf;2;32,1,2,1,yes,ab,keiner,Pathyris,1. Mai 101 v.Chr.,-0101-05-01,,,σιτο,,,2.0,ταλαντα,12.8,30,-1,30,0,no,yes,9.22,,1200 δραχμαι,"ὠνῆς ὠνη Ἐτπεσοῦχος Νεθαν ούπιος γῆς ἠπ είρου σιτο φόρου ἀρού ρας 1 , ὧν αἱ γειτνίαι δεδή λωνται διὰ τῆς προκει μένης συνγρα φῆς ,
ἣν ὁν ἠγόρα σεν παρὰ Πετεαρσεμθέως τοῦ Πανεβχούνιος πρὸς χα λκοῦ τάλαντα 2 , τέλ ος 1200 , γίνονται χαλ",grain (sitos),,talent,Unknown,,2.0,,-101.0,-125.0,"ὠνῆς ὠνη Ἐτπεσοῦχος Νεθαν ούπιος γῆς ἠπ είρου σιτο φόρου ἀρού ρας 1 , ὧν αἱ γειτνίαι δεδή λωνται διὰ τῆς προκει μένης συνγρα φῆς ,
ἣν ὁν ἠγόρα σεν παρὰ Πετεαρσεμθέως τοῦ Πανεβχούνιος πρὸς χα λκοῦ τάλαντα 2 , τέλ ος 1200 , γίνονται χαλ","ὠνῆς ὠνη Ἐτπεσοῦχος Νεθαν ούπιος γῆς ἠπ είρου σιτο φόρου ἀρού ρας 1 , ὧν αἱ γειτνίαι δεδή λωνται διὰ τῆς προκει μένης συνγρα φῆς , ἣν ὁν ἠγόρα σεν παρὰ Πετεαρσεμθέως τοῦ Πανεβχούνιος πρὸς χα λκοῦ τάλαντα 2 , τέλ ος 1200 , γίνονται χαλ",C,12000.0,,,,
p.grenf;2;63,1,1,1,yes,ab,keiner,Arsinoites,Mitte II,,0126,0175,σιτολογων,,,24.0,δραχμαι,11.56,33,-1,33,0,no,yes,6.97,,4 δραχμαι,"Ἀνουβίων βοηθ ὸς σιτολόγων βουλ ευτὴς σιτολόγ ων
Γερμανῷ ἀπελευθέρῳ χα ίρειν.
ἔσχον παρὰ σοῦ εἰς λόγον
ὀψωνίου ἐπὶ λόγου ὑπ ὲρ 4 ἔτους
δραχμὰς εἴκοσι τέσσερας τέσσαρες 24
γ ίνονται δραχμαὶ 24 .
Φαῶφι 25 ὁμ οίως ἐπὶ",grain (sitos),,drachma,Arsinoite,,24.0,,150.5,150.0,"Ἀνουβίων βοηθ ὸς σιτολόγων βουλ ευτὴς σιτολόγ ων
Γερμανῷ ἀπελευθέρῳ χα ίρειν.
ἔσχον παρὰ σοῦ εἰς λόγον
ὀψωνίου ἐπὶ λόγου ὑπ ὲρ 4 ἔτους
δραχμὰς εἴκοσι τέσσερας τέσσαρες 24
γ ίνονται δραχμαὶ 24 .
Φαῶφι 25 ὁμ οίως ἐπὶ",Ἀνουβίων βοηθ ὸς σιτολόγων βουλ ευτὴς σιτολόγ ων Γερμανῷ ἀπελευθέρῳ χα ίρειν. ἔσχον παρὰ σοῦ εἰς λόγον ὀψωνίου ἐπὶ λόγου ὑπ ὲρ 4 ἔτους δραχμὰς εἴκοσι τέσσερας τέσσαρες 24 γ ίνονται δραχμαὶ 24 . Φαῶφι 25 ὁμ οίως ἐπὶ,C,24.0,,,,
p.grenf;2;63,1,2,1,yes,ab,keiner,Arsinoites,Mitte II,,0126,0175,σιτολογ,,,24.0,δραχμαι,12.8,30,-1,30,0,no,yes,7.28,,4 δραχμαι,"Ἀνουβίων βοηθ ὸς σιτολόγων βουλ ευτὴς σιτολόγ ων
Γερμανῷ ἀπελευθέρῳ χα ίρειν.
ἔσχον παρὰ σοῦ εἰς λόγον
ὀψωνίου ἐπὶ λόγου ὑπ ὲρ 4 ἔτους
δραχμὰς εἴκοσι τέσσερας τέσσαρες 24
γ ίνονται δραχμαὶ 24 .
Φαῶφι 25 ὁμ οίως ἐπὶ",grain (sitos),,drachma,Arsinoite,,24.0,,150.5,150.0,"Ἀνουβίων βοηθ ὸς σιτολόγων βουλ ευτὴς σιτολόγ ων
Γερμανῷ ἀπελευθέρῳ χα ίρειν.
ἔσχον παρὰ σοῦ εἰς λόγον
ὀψωνίου ἐπὶ λόγου ὑπ ὲρ 4 ἔτους
δραχμὰς εἴκοσι τέσσερας τέσσαρες 24
γ ίνονται δραχμαὶ 24 .
Φαῶφι 25 ὁμ οίως ἐπὶ",Ἀνουβίων βοηθ ὸς σιτολόγων βουλ ευτὴς σιτολόγ ων Γερμανῷ ἀπελευθέρῳ χα ίρειν. ἔσχον παρὰ σοῦ εἰς λόγον ὀψωνίου ἐπὶ λόγου ὑπ ὲρ 4 ἔτους δραχμὰς εἴκοσι τέσσερας τέσσαρες 24 γ ίνονται δραχμαὶ 24 . Φαῶφι 25 ὁμ οίως ἐπὶ,C,24.0,,,,
p.grenf;2;63,1,3,1,yes,ab,keiner,Arsinoites,Mitte II,,0126,0175,σιτολογων,,,4.0,δραχμαι,32.44,10,-1,10,0,no,no,,,,"ρας τέ σσα
ρες , γίνονται δραχμαὶ 4 .

Ἀνουβίων βοηθ ὸς βουλ ευτὴσ σιτολόγων
Γερμανῷ ἀπελε υθέρῳ χ αίρειν.
ἔσχον",grain (sitos),,drachma,Arsinoite,,4.0,,150.5,150.0,"ρας τέ σσα
ρες , γίνονται δραχμαὶ 4 .

Ἀνουβίων βοηθ ὸς βουλ ευτὴσ σιτολόγων
Γερμανῷ ἀπελε υθέρῳ χ αίρειν.
ἔσχον","ρας τέ σσα ρες , γίνονται δραχμαὶ 4 .  Ἀνουβίων βοηθ ὸς βουλ ευτὴσ σιτολόγων Γερμανῷ ἀπελε υθέρῳ χ αίρειν. ἔσχον",C,4.0,,,,
p.hamb;1;86,1,1,1,yes,ab,Brief einer Frau an ihren Mann,Arsinoites,II,,0101,0200,σιτον,,,68.0,δραχμων,6.56,33,-1,33,0,no,yes,2.65,,130 δραχμων,"καὶ διʼ αὐτοῦ ἀτ οῦ
πρόβατα προβασι δραχμῶν 68 . ἀσπάζονταί ἀσπαζεταί σε Λον
γῖ νος καὶ Σ α ραπ ί ων καὶ οἱ ἐν οἴκῳ
πάντε ς . Οὐῖβ ι ς ἀπῆλθε εἰς ἰς Ψενῦριν
τὸν σῖτον πωλῆσαι. ο ἱ σοὶ καλῶς
τ έλ",grain (sitos),,drachma,Arsinoite,,68.0,,150.5,150.0,"καὶ διʼ αὐτοῦ ἀτ οῦ
πρόβατα προβασι δραχμῶν 68 . ἀσπάζονταί ἀσπαζεταί σε Λον
γῖ νος καὶ Σ α ραπ ί ων καὶ οἱ ἐν οἴκῳ
πάντε ς . Οὐῖβ ι ς ἀπῆλθε εἰς ἰς Ψενῦριν
τὸν σῖτον πωλῆσαι. ο ἱ σοὶ καλῶς
τ έλ",καὶ διʼ αὐτοῦ ἀτ οῦ πρόβατα προβασι δραχμῶν 68 . ἀσπάζονταί ἀσπαζεταί σε Λον γῖ νος καὶ Σ α ραπ ί ων καὶ οἱ ἐν οἴκῳ πάντε ς . Οὐῖβ ι ς ἀπῆλθε εἰς ἰς Ψενῦριν τὸν σῖτον πωλῆσαι. ο ἱ σοὶ καλῶς τ έλ,C,68.0,,,,
p.hamb;2;170,1,1,1,yes,ab,Quittung über eine zum Ankauf von ἀγοραστὸς σῖτος ausgezahlte Summe,Oxyrhynchites,21. Jan. 241 v.Chr.,-0241-01-21,,,σιτωνιασ,,,4.0,χαλκου,9.22,41,-1,41,0,no,yes,7.28,,15 ταλαντα,"ὥστε τῶι βασιλεῖ εἰς τὸν λόγον
τῆς σιτωνίας τοῦ Ἑρμοπολίτου, ἃ ἠ ρ ιθμησάμην
παρὰ Νικάνορος τραπεζίτου ἀπὸ τῆς ἐν Ὀξυρύγχων
πόλει τραπέζη ς κ α τ ὰ τὴν παρὰ σοῦ γραφεῖσαν
αὐτῶι ἐπιστολ ὴ ν τὰ διαγραφ έ ντα μοι Φ αω φ ὶ 4 , χαλκοῦ
νο μ ίσματος τάλαντα δέκα",grain (sitos),,chalkous,Oxyrhynchite,,4.0,,-241.0,-250.0,"ὥστε τῶι βασιλεῖ εἰς τὸν λόγον
τῆς σιτωνίας τοῦ Ἑρμοπολίτου, ἃ ἠ ρ ιθμησάμην
παρὰ Νικάνορος τραπεζίτου ἀπὸ τῆς ἐν Ὀξυρύγχων
πόλει τραπέζη ς κ α τ ὰ τὴν παρὰ σοῦ γραφεῖσαν
αὐτῶι ἐπιστολ ὴ ν τὰ διαγραφ έ ντα μοι Φ αω φ ὶ 4 , χαλκοῦ
νο μ ίσματος τάλαντα δέκα","ὥστε τῶι βασιλεῖ εἰς τὸν λόγον τῆς σιτωνίας τοῦ Ἑρμοπολίτου, ἃ ἠ ρ ιθμησάμην παρὰ Νικάνορος τραπεζίτου ἀπὸ τῆς ἐν Ὀξυρύγχων πόλει τραπέζη ς κ α τ ὰ τὴν παρὰ σοῦ γραφεῖσαν αὐτῶι ἐπιστολ ὴ ν τὰ διαγραφ έ ντα μοι Φ αω φ ὶ 4 , χαλκοῦ νο μ ίσματος τάλαντα δέκα",C,0.08333333333333333,,,,
p.hamb;2;170,1,2,1,yes,ab,Quittung über eine zum Ankauf von ἀγοραστὸς σῖτος ausgezahlte Summe,Oxyrhynchites,21. Jan. 241 v.Chr.,-0241-01-21,,,σιτ,,,15.0,ταλαντα,4.97,38,-1,38,0,no,yes,2.65,,4 χαλκου,"νο μ ίσματος τάλαντα δέκα πέντε γ ίνεται τάλαντα 15 . ἔρρωσο ἔτους 6 , Χοιὰχ 1 .

Δ ι ό δω ρο ς Πασικράτει χαίρειν. ἔχω
πα ρὰ σο ῦ ὥσ τ ε τῶι βασιλεῖ εἰς τὸν λ ό γον
τῆς σιτ ω ν ίας τοῦ Ἑρμοπολίτου, ἃ ἠρι",grain (sitos),,talent,Oxyrhynchite,,15.0,,-241.0,-250.0,"νο μ ίσματος τάλαντα δέκα πέντε γ ίνεται τάλαντα 15 . ἔρρωσο ἔτους 6 , Χοιὰχ 1 .

Δ ι ό δω ρο ς Πασικράτει χαίρειν. ἔχω
πα ρὰ σο ῦ ὥσ τ ε τῶι βασιλεῖ εἰς τὸν λ ό γον
τῆς σιτ ω ν ίας τοῦ Ἑρμοπολίτου, ἃ ἠρι","νο μ ίσματος τάλαντα δέκα πέντε γ ίνεται τάλαντα 15 . ἔρρωσο ἔτους 6 , Χοιὰχ 1 .  Δ ι ό δω ρο ς Πασικράτει χαίρειν. ἔχω πα ρὰ σο ῦ ὥσ τ ε τῶι βασιλεῖ εἰς τὸν λ ό γον τῆς σιτ ω ν ίας τοῦ Ἑρμοπολίτου, ἃ ἠρι",C,90000.0,,,,
p.hamb;3;225,1,1,1,yes,ab,Liste von Personen und Geldsummen,Philadelphia (?)  (Arsinoites),II - III,,0101,0300,σιτομετρη,,,84.0,δραχμαι,36.44,4,-1,4,0,no,no,,,,"Ἑρμῖνος Λογγίνου
Ἡρακλιανὸς διπλοκ άριος
Ὀρσενόπις σιτομέτρη ς
γίνονται δραχμαὶ 84
23 Διογενᾶς Ἀντωνί ο υ",grain (sitos),,drachma,Arsinoite,,84.0,,200.5,200.0,"Ἑρμῖνος Λογγίνου
Ἡρακλιανὸς διπλοκ άριος
Ὀρσενόπις σιτομέτρη ς
γίνονται δραχμαὶ 84
23 Διογενᾶς Ἀντωνί ο υ",Ἑρμῖνος Λογγίνου Ἡρακλιανὸς διπλοκ άριος Ὀρσενόπις σιτομέτρη ς γίνονται δραχμαὶ 84 23 Διογενᾶς Ἀντωνί ο υ,C,84.0,,,,
p.harrauer;;45,1,1,1,yes,ab,Steuerquittung,Hermopolis,5. Febr. 316,0316-02-05,,,σιτολογ,,,20.0,ταλαντα,14.7,39,-1,39,0,no,no,,,,"σιτολόγ οι κώμης Μαγδώλων Βουκόλων
πατρι μ ουναλίων Ἑρμῆς Ἑρμου Φιβίωνος καὶ Βίων
Π α σ ίωνος λόγου ἐξαργυρισμοῦ 3 ἰνδικτίων ος
λόγο υ πατριμουναλίων Δημητρία ἡ καὶ Ἀμ
μων ία τάλαντα εἴκοσι, γί νεται τάλαντα 20 τά λαν τα 20
πρὸς τ",grain (sitos),,talent,Hermopolite,,20.0,,316.0,300.0,"σιτολόγ οι κώμης Μαγδώλων Βουκόλων
πατρι μ ουναλίων Ἑρμῆς Ἑρμου Φιβίωνος καὶ Βίων
Π α σ ίωνος λόγου ἐξαργυρισμοῦ 3 ἰνδικτίων ος
λόγο υ πατριμουναλίων Δημητρία ἡ καὶ Ἀμ
μων ία τάλαντα εἴκοσι, γί νεται τάλαντα 20 τά λαν τα 20
πρὸς τ","σιτολόγ οι κώμης Μαγδώλων Βουκόλων πατρι μ ουναλίων Ἑρμῆς Ἑρμου Φιβίωνος καὶ Βίων Π α σ ίωνος λόγου ἐξαργυρισμοῦ 3 ἰνδικτίων ος λόγο υ πατριμουναλίων Δημητρία ἡ καὶ Ἀμ μων ία τάλαντα εἴκοσι, γί νεται τάλαντα 20 τά λαν τα 20 πρὸς τ",C,120000.0,,,,
p.hels;1;36,1,1,1,yes,ab,Bürgenstellung eines Steuerpächters,Herakleopolis,vor 15. Okt. 159 v.Chr.,,,-0159-10-15,σιτοβολων,,,30.0,ταλαντα,46.06,6,-1,6,0,no,no,,,,"οἰκίας οἰκιαι
καὶ αὐλῆς αὐληι ἐν ἧι σιτοβολὼν
ἐν Ἡρακλέους πόλει πρὸς τάλαντα 30 ,
ἀξιῶ γράψαι ὧι καθήκει",grain (sitos),,talent,Herakleopolite,,30.0,,-159.0,-175.0,"οἰκίας οἰκιαι
καὶ αὐλῆς αὐληι ἐν ἧι σιτοβολὼν
ἐν Ἡρακλέους πόλει πρὸς τάλαντα 30 ,
ἀξιῶ γράψαι ὧι καθήκει","οἰκίας οἰκιαι καὶ αὐλῆς αὐληι ἐν ἧι σιτοβολὼν ἐν Ἡρακλέους πόλει πρὸς τάλαντα 30 , ἀξιῶ γράψαι ὧι καθήκει",C,180000.0,,,,
p.herakl.bank;;3,1,1,1,yes,ab,Das Recto der zweiten Kölner Rolle,Herakleopolis,ca. 144 - 137 v.Chr.,,-0144,-0137,σιτο,,,47.0,ταλαντα,16.95,32,-1,32,0,no,no,,,,"ρὰ
λή μμα τα τάλαντα ι
τάλαντα 47 'Αω
λοιπὰ τάλαντα




Διοδώρωι Πολε
Ἑρμοδώρωι Ἑρμοδώρου
Φιμόιτι ἱμα Ἀρτεμι δ
Ἐριέως τοῦ Πετώυ τ ος
Σ εμθο ε μθεὺς σιτο
Πρωτά ρ χω ι φρα
Φεβνάει",grain (sitos),,talent,Herakleopolite,,47.0,,-140.5,-150.0,"ρὰ
λή μμα τα τάλαντα ι
τάλαντα 47 'Αω
λοιπὰ τάλαντα




Διοδώρωι Πολε
Ἑρμοδώρωι Ἑρμοδώρου
Φιμόιτι ἱμα Ἀρτεμι δ
Ἐριέως τοῦ Πετώυ τ ος
Σ εμθο ε μθεὺς σιτο
Πρωτά ρ χω ι φρα
Φεβνάει",ρὰ λή μμα τα τάλαντα ι τάλαντα 47 'Αω λοιπὰ τάλαντα     Διοδώρωι Πολε Ἑρμοδώρωι Ἑρμοδώρου Φιμόιτι ἱμα Ἀρτεμι δ Ἐριέως τοῦ Πετώυ τ ος Σ εμθο ε μθεὺς σιτο Πρωτά ρ χω ι φρα Φεβνάει,C,282000.0,,,,
p.herakl.bank;;3,2,1,1,yes,ab,Das Recto der zweiten Kölner Rolle,Herakleopolis,ca. 144 - 137 v.Chr.,,-0144,-0137,σιτοκα,,,1.0,ταλαντον,12.93,48,-1,48,0,no,no,,,,"Ἀ λεξάνδρωι Ἀντιόχωι Ἀντιόχου traces
ο υ τάλαντον 1 Β
Φι λο ποίμενι Παθήμει νε ωτέρωι traces
Ἀ λεξάνδρωι Ἀλεξάνδρου Ἡρα Ἡρα κλείδης κω μογραμματεύς
Δ ιονυσίωι κωμογρ αμματεῖ αὐτῶι
Ὥ ρωι Ἁρενδώτου ἱμα τιοπώληι Θεοδό τωι Ν ύσ ου Ἑρ μα Ἑρ μά φιλος
ίκωνι Ν ίκωνι Μ ίκωνι σιτοκα πήλωι Μέλανι χρωματοπώ ληι
Λ αγῶτος λο",grain (sitos),,talent,Herakleopolite,,1.0,,-140.5,-150.0,"Ἀ λεξάνδρωι Ἀντιόχωι Ἀντιόχου traces
ο υ τάλαντον 1 Β
Φι λο ποίμενι Παθήμει νε ωτέρωι traces
Ἀ λεξάνδρωι Ἀλεξάνδρου Ἡρα Ἡρα κλείδης κω μογραμματεύς
Δ ιονυσίωι κωμογρ αμματεῖ αὐτῶι
Ὥ ρωι Ἁρενδώτου ἱμα τιοπώληι Θεοδό τωι Ν ύσ ου Ἑρ μα Ἑρ μά φιλος
ίκωνι Ν ίκωνι Μ ίκωνι σιτοκα πήλωι Μέλανι χρωματοπώ ληι
Λ αγῶτος λο",Ἀ λεξάνδρωι Ἀντιόχωι Ἀντιόχου traces ο υ τάλαντον 1 Β Φι λο ποίμενι Παθήμει νε ωτέρωι traces Ἀ λεξάνδρωι Ἀλεξάνδρου Ἡρα Ἡρα κλείδης κω μογραμματεύς Δ ιονυσίωι κωμογρ αμματεῖ αὐτῶι Ὥ ρωι Ἁρενδώτου ἱμα τιοπώληι Θεοδό τωι Ν ύσ ου Ἑρ μα Ἑρ μά φιλος ίκωνι Ν ίκωνι Μ ίκωνι σιτοκα πήλωι Μέλανι χρωματοπώ ληι Λ αγῶτος λο,C,6000.0,,,,
p.hib;1;121,1,1,1,yes,ab,Private Account,unbekannt,251 - 250 v.Chr.,,-0251,-0250,πυρων,,,100.0,δραχμαι,39.46,3,-1,3,0,no,no,,,,"ἔτους 35 , παρὰ Ἀ γχώ φιος πυρῶν 50
δραχμαὶ 100 , ὧν ἔγ ραψ ας
Ἁ",wheat (pyros),,drachma,Unknown,,100.0,,-250.5,-275.0,"ἔτους 35 , παρὰ Ἀ γχώ φιος πυρῶν 50
δραχμαὶ 100 , ὧν ἔγ ραψ ας
Ἁ","ἔτους 35 , παρὰ Ἀ γχώ φιος πυρῶν 50 δραχμαὶ 100 , ὧν ἔγ ραψ ας Ἁ",C,100.0,,,,
p.hib;1;121,2,1,1,yes,ab,Private Account,unbekannt,251 - 250 v.Chr.,,-0251,-0250,κριθαι,,,1.0,οβολου,42.71,2,-1,2,0,no,yes,42.71,,0.25 οβολου,"εἰς βαλα νεῖον τέταρτον ὀβολοῦ 1/4 ,
κριθαὶ τέταρτον ὀβολοῦ 1/4 , μέλι ὀβολὸς 1 1/4 , λιβα",barley (krithē),,obol,Unknown,,1.0,,-250.5,-275.0,"εἰς βαλα νεῖον τέταρτον ὀβολοῦ 1/4 ,
κριθαὶ τέταρτον ὀβολοῦ 1/4 , μέλι ὀβολὸς 1 1/4 , λιβα","εἰς βαλα νεῖον τέταρτον ὀβολοῦ 1/4 , κριθαὶ τέταρτον ὀβολοῦ 1/4 , μέλι ὀβολὸς 1 1/4 , λιβα",C,0.16666666666666666,,,,
p.hib;1;52,1,1,1,yes,ab,Letter of Demophon to Ptolemaeus,Oxyrhynchites,ca. 245 v.Chr.,-0245,,,πυρου,,,1.0,δραχμη,22.44,10,-1,10,0,no,yes,20.65,,1 δραχμη,"4 ,
ρχώνσιος ἀρα κου ἄρουραν 1 δραχμὴ 1 4 ,
Πα οῦτος γεωργὸς
α. πυροῦ 2 1/2 .",wheat (pyros),,drachma,Oxyrhynchite,,1.0,,-245.0,-250.0,"4 ,
ρχώνσιος ἀρα κου ἄρουραν 1 δραχμὴ 1 4 ,
Πα οῦτος γεωργὸς
α. πυροῦ 2 1/2 .","4 , ρχώνσιος ἀρα κου ἄρουραν 1 δραχμὴ 1 4 , Πα οῦτος γεωργὸς α. πυροῦ 2 1/2 .",C,1.0,,,,
p.hib;1;58,1,1,1,yes,ab,Letter of Dionysodorus to Ptolemaeus,Oxyrhynchites,245 - 244 v.Chr.,,-0245,-0244,σιτον,,,8.0,δραχμασ,28.45,16,-1,16,0,no,no,,,,"ω του ἀφʼ οὗ λελό
γευκας ἀργυρίου δραχμὰς 8 , τοῦ
το δέ σοι προσδέξομαι.
ἀναδέδεκται γὰρ
ἡμῖν ἀπομετρήσειν
σῖτον. μὴ οὖν ἄλλως
ποιήσῃ ς ποιήσηι ς",grain (sitos),,drachma,Oxyrhynchite,,8.0,,-244.5,-250.0,"ω του ἀφʼ οὗ λελό
γευκας ἀργυρίου δραχμὰς 8 , τοῦ
το δέ σοι προσδέξομαι.
ἀναδέδεκται γὰρ
ἡμῖν ἀπομετρήσειν
σῖτον. μὴ οὖν ἄλλως
ποιήσῃ ς ποιήσηι ς","ω του ἀφʼ οὗ λελό γευκας ἀργυρίου δραχμὰς 8 , τοῦ το δέ σοι προσδέξομαι. ἀναδέδεκται γὰρ ἡμῖν ἀπομετρήσειν σῖτον. μὴ οὖν ἄλλως ποιήσῃ ς ποιήσηι ς",C,8.0,,,,
p.hib;2;271,1,1,1,yes,ab,Household Accounts (?),unbekannt,ca. 230 v.Chr.,-0230,,,σιτο,,,1.25,οβολοσ,31.06,6,-1,6,0,no,yes,31.06,,1.25 οβολοσ,"18
25 σοῦσον ὀβολὸς 1 1/4 περιστερὰ ὀβολὸς 1 1/4 κα σίαι 4 σῖτο ς
κύλληστις 3 στέφανοι ὀβολὸς 1 1/4",grain (sitos),,obol,Unknown,,1.25,,-230.0,-250.0,"18
25 σοῦσον ὀβολὸς 1 1/4 περιστερὰ ὀβολὸς 1 1/4 κα σίαι 4 σῖτο ς
κύλληστις 3 στέφανοι ὀβολὸς 1 1/4",18 25 σοῦσον ὀβολὸς 1 1/4 περιστερὰ ὀβολὸς 1 1/4 κα σίαι 4 σῖτο ς κύλληστις 3 στέφανοι ὀβολὸς 1 1/4,C,0.20833333333333331,,,,
p.iand.zen;;64,1,1,1,yes,ab,Abrechnung über Geldbeträge und landwirtschaftliche Erzeugnisse,Philadelphia (Arsinoites),Mitte III v.Chr.,,-0275,-0226,κριθην,,,1.0,δραχμ,12.62,22,-1,22,0,no,yes,11.86,,1 οβολ,"κριθὴν κρειθὴν τοῖς
προσάξουσ ιν
τ ὸν σιτοβολῶν α
Ποεσενθευ κομ ι
Πα νερεῦτι ἀρου ρ ρ
δραχμ 1 ὀβολ 4 καὶ κλι
Κυνίσκο",barley (krithē),,drachma,Arsinoite,,1.0,,-250.5,-275.0,"κριθὴν κρειθὴν τοῖς
προσάξουσ ιν
τ ὸν σιτοβολῶν α
Ποεσενθευ κομ ι
Πα νερεῦτι ἀρου ρ ρ
δραχμ 1 ὀβολ 4 καὶ κλι
Κυνίσκο",κριθὴν κρειθὴν τοῖς προσάξουσ ιν τ ὸν σιτοβολῶν α Ποεσενθευ κομ ι Πα νερεῦτι ἀρου ρ ρ δραχμ 1 ὀβολ 4 καὶ κλι Κυνίσκο,C,1.0,,,,
p.iand.zen;;64,1,2,1,yes,ab,Abrechnung über Geldbeträge und landwirtschaftliche Erzeugnisse,Philadelphia (Arsinoites),Mitte III v.Chr.,,-0275,-0226,σιτοβολων,,,1.0,δραχμ,22.46,13,-1,13,0,no,yes,21.02,,1 οβολ,"κρειθὴν τοῖς
προσάξουσ ιν
τ ὸν σιτοβολῶν α
Ποεσενθευ κομ ι
Πα νερεῦτι ἀρου ρ ρ
δραχμ 1 ὀβολ 4 καὶ κλι
Κυνίσκο",grain (sitos),,drachma,Arsinoite,,1.0,,-250.5,-275.0,"κρειθὴν τοῖς
προσάξουσ ιν
τ ὸν σιτοβολῶν α
Ποεσενθευ κομ ι
Πα νερεῦτι ἀρου ρ ρ
δραχμ 1 ὀβολ 4 καὶ κλι
Κυνίσκο",κρειθὴν τοῖς προσάξουσ ιν τ ὸν σιτοβολῶν α Ποεσενθευ κομ ι Πα νερεῦτι ἀρου ρ ρ δραχμ 1 ὀβολ 4 καὶ κλι Κυνίσκο,C,1.0,,,,
p.iand;4;58,1,1,1,yes,ab,Ratio tributorum,unbekannt,II,,0101,0200,σιτ,,,16.0,οβολοι,42.71,2,-1,2,0,no,no,,,,"ς δραχμαὶ 4
Χοίακ 4 Ἥρων Ὥρου σιτ ομέτρης ὀβολοὶ 16",grain (sitos),,obol,Unknown,,16.0,,150.5,150.0,"ς δραχμαὶ 4
Χοίακ 4 Ἥρων Ὥρου σιτ ομέτρης ὀβολοὶ 16",ς δραχμαὶ 4 Χοίακ 4 Ἥρων Ὥρου σιτ ομέτρης ὀβολοὶ 16,C,2.6666666666666665,,,,
